,train_loss,f1_score_test_yolo,accuracy_test_yolo,precision_test_yolo,recall_test_yolo,test_loss,test_f1,test_acc,test_prec,test_recall,time_duration
0,0.5682151390117826,0.7,0.6111111111111112,0.8596491228070176,0.5903614457831325,0.5994672161405501,0.6257040827449025,0.6576086956521738,0.9151785714285714,0.47994645157474103,273.0
1,0.31656847061850313,0.7014925373134329,0.6296296296296297,0.8245614035087719,0.6103896103896104,0.3778467224505932,0.7886650930768578,0.8532608695652173,0.8630952380952381,0.7586580086580086,275.0
2,0.18827701893329907,0.6923076923076923,0.6296296296296297,0.7894736842105263,0.6164383561643836,0.27171053583531274,0.8346414002664002,0.9021739130434783,0.8117559523809523,0.8802579365079366,548.0
3,0.14813076822310145,0.6911764705882353,0.6111111111111112,0.8245614035087719,0.5949367088607594,0.22846167830183453,0.8727022977022977,0.9239130434782608,0.8296130952380953,0.9330357142857144,550.0
4,0.10813284559811286,0.706766917293233,0.6388888888888888,0.8245614035087719,0.618421052631579,0.17325065199933623,0.898984348984349,0.9402173913043478,0.8630952380952381,0.9508928571428572,820.0
