,train_loss,f1_score_test_yolo,accuracy_test_yolo,precision_test_yolo,recall_test_yolo,test_loss,test_f1,test_acc,test_prec,test_recall,time_duration
0,0.7959908289517283,0.5039370078740157,0.4166666666666667,0.5614035087719298,0.45714285714285713,0.7786438076392465,0.5313018107578978,0.483695652173913,0.7182539682539683,0.42176878630577186,172.0
1,0.8017247908420978,0.5039370078740157,0.4166666666666667,0.5614035087719298,0.45714285714285713,0.7805716848891714,0.5306064398680168,0.4891304347826087,0.7063492063492064,0.42534113959063247,189.0
2,0.7949717400872578,0.5039370078740157,0.4166666666666667,0.5614035087719298,0.45714285714285713,0.778329814257829,0.5269064066632456,0.483695652173913,0.7063492063492064,0.420447760583655,355.0
3,0.79741370775247,0.5039370078740157,0.4166666666666667,0.5614035087719298,0.45714285714285713,0.7811216310314509,0.5194418676561534,0.4782608695652174,0.6924603174603174,0.4156704617330803,371.0
4,0.8012373367416816,0.5039370078740157,0.4166666666666667,0.5614035087719298,0.45714285714285713,0.778209485437559,0.524042746469217,0.4673913043478261,0.7202380952380952,0.4124777183600713,543.0
